data1
21255
21266
21261
21280
21271
21276
21292
21312
21336
21352
21342
21361
21382
21373
21391
21369
21365
21378
21368
21375
21374
21366
21364
21353
21358
21361
21356
21365
21361
21354
21346
21346
21343
21346
21338
21337
21336
21337
21335
21337
21341
21341
21346
21334
21328
21332
21327
21326
21325
21327
21331
21337
21334
21322
21312
21311
21316
21319
21323
21318
21299
21292
21298
21287
21266
21292
21303
21280
21276
21289
21256
21231
21186
21200
21169
21156
21155
21218
21206
21223
21212
21213
21126
21104
21078
21036
21041
20968
20939
21001
20988
21028
21048
20972
20841
20822
20825
20853
20853
20872
20893
20898
20864
20892
20897
20932
20882
20883
20944
20979
21076
21093
21086
21070
21038
21085
21068
21087
21069
21075
21106
21078
21094
21127
21065
21056
21096
21051
21039
21130
21088
21108
21146
21103
21070
21073
21076
21090
21106
21091
21151
21187
21186
21216
21273
21323
21325
21315
21325
21336
21377
21335
21328
21373
21393
21413
21388
21328
21342
21372
21452
21495
21621
21548
21530
21509
21471
21486
21466
21467
21517
21453
21423
21475
21420
21403
21445
21326
21325
21380
21374
21326
21339
21367
21357
21400
21410
21346
21351
21386
21393
21416
21409
21410
21374
21345
21321
21311
21314
21327
21313
21333
21287
21311
21242
21242
21236
21221
21220
21206
21204
21220
21232
21250
21237
21265
21277
21262
21252
21275
21261
21252
21246
21237
21225
21195
21188
21188
21129
21153
21146
21168
21136
21127
21124
21127
21120
21085
21124
21131
21143
21133
21127
21117
21110
21110
21102
21090
21088
21093
21090
21102
21110
21097
21096
21096
21096
21103
21092
21095
21093
21103
21123
21115
21120
21128
21117
21130
21114
21118
21125
21127
21133
21096
21073
21090
21079
21097
21098
21080
21093
21094
21093
21099
21059
21078
21086
21081
21083
21096
21094
21087
21093
21082
21100
21105
21098
21073
21058
21097
21089
21091
21085
21076
21094
21094
21107
21126
21128
21117
21126
21127
21138
21134
21133
21131
21116
21116
21110
21110
21126
21144
21153
21153
21149
21139
21137
21139
21152
21157
21144
21142
21148
21144
21146
21155
21158
21150
21154
21156
21156
21165
21182
21181
21185
21185
21198
21219
21204
21181
21184
21203
21192
21161
21154
21145
21155
21158
21127
21122
21125
21110
21102
21112
21099
21094
21117
21120
21140
21129
21021
21026
20981
20984
21056
21126
21161
21145
21245
21268
21223
21252
21266
21263
21314
21289
21279
21265
21244
21209
21225
21252
21279
21301
21280
21234
21202
21225
21240
21183
21173
21221
21194
21185
21204
21137
21140
21178
21180
21191
21185
21230
21177
21177
21149
21156
21166
21078
21150
21187
21205
21182
21207
21235
21239
21250
21185
21162
21128
21148
21171
21188
21141
21201
21289
21273
21229
21243
21183
21173
21207
21183
21219
21242
21273
21258
21263
21256
21268
21224
21279
21259
21240
21237
21243
21234
21184
21118
21058
21052
21045
21015
21046
21083
21084
21136
21144
21107
21127
21119
21103
21121
21097
21053
21095
21120
21117
21109
21118
21123
21101
21119
21102
21083
21115
21109
21123
21113
21149
21153
21148
21127
21139
21110
21121
21124
21129
21088
21068
21043
21037
21024
21040
21047
21043
21048
21081
21083
21065
21045
21045
21028
21032
21040
21019
21025
21031
21024
21018
21018
21004
21029
21025
21028
21045
21054
21069
21045
21065
21070
21056
21063
21054
21039
21039
21054
21060
21059
21035
21039
21041
21040
21033
21034
21059
21020
21041
21040
21054
21048
21061
21073
21093
21081
21082
21079
21074
21067
21065
21067
21068
21083
21097
21081
21095
21103
21102
21113
21145
21115
21122
21135
21127
21126
21117
21114
21108
21102
21101
21105
21112
21107
21105
21111
21124
21124
21115
21114
21125
21153
21164
21148
21148
21158
21171
21177
21194
21176
21195
21202
21180
21185
21198
21182
21192
21225
21171
21224
21217
18516
18464
18526
18518
18593
18609
18637
18616
18616
18693
18662
18663
18693
18743
18700
18678
18733
18702
18692
18678
18695
18717
18697
18663
18677
18681
18699
18682
18684
18697
18697
18674
18693
18697
18744
18737
18697
18750
18779
18798
18822
18837
18828
18853
18830
18788
18760
18793
18774
18778
18754
18736
18766
18758
18723
18735
18737
18726
18698
18683
18753
18808
18794
18789
18818
18832
18830
18819
18779
18830
18856
18920
18868
18860
18839
18820
18776
18780
18745
18763
18781
18760
18739
18735
18697
18718
18670
18650
18692
18678
18724
18683
18616
18589
18656
18724
18750
18760
18742
18723
18702
18658
18667
18662
18666
18640
18625
18622
18642
18613
18616
18620
18620
18635
18626
18620
18636
18650
18640
18621
18631
18631
18655
18661
18668
18671
18650
18632
18648
18653
18639
18661
18668
18679
18667
18662
18691
18685
18672
18656
18652
18655
18649
18654
18648
18645
18641
18626
18632
18632
18619
18641
18636
18642
18633
18637
18648
18655
18651
18645
18638
18636
18646
18658
18641
18632
18631
18621
18617
18614
18646
18648
18653
18631
18643
18627
18626
18629
18633
18632
18633
18631
18626
18622
18614
18622
18619
18619
18629
18631
18639
18633
18634
18638
18654
18628
18624
18610
18609
18604
18624
18608
18579
18559
18582
18591
18549
18546
18543
18539
18545
18551
18534
18522
18513
18534
18536
18548
18541
18547
18551
18554
18555
18561
18572
18561
18561
18567
18579
18591
18584
18586
18586
18585
18605
18597
18602
18600
18601
18601
18613
18624
18614
18616
18633
18638
18646
18655
18656
18660
18682
18695
18696
18683
18679
18682
18738
18739
18713
18747
18758
18746
18741
18743
18757
18735
18730
18727
18713
18743
18734
18699
18717
18724
18754
18740
18755
18770
18771
18775
18783
18811
18832
18818
18807
18846
18833
18844
18845
18830
18822
18858
18893
18902
18904
18873
18850
18787
18824
18820
18808
18782
18793
18870
18852
18841
18833
18798
18812
18802
18845
18870
18881
18885
18827
18808
18827
18829
18841
18839
18793
18792
18744
18747
18754
18771
18772
18717
18734
18761
18711
18729
18728
18748
18783
18742
18734
18728
18629
18684
18704
18683
18692
18676
18673
18643
18662
18673
18634
18673
18659
18675
18677
18670
18592
18585
18572
18563
18548
18585
18601
18593
18599
18574
18595
18603
18654
18654
18682
18667
18711
18674
18675
18658
18690
18688
18666
18646
18677
18673
18672
18698
18683
18699
18729
18751
18733
18700
18684
18682
18688
18654
18671
18654
18673
18638
18659
18690
18694
18709
18697
18657
18670
18685
18658
18684
18690
18690
18700
18697
18701
18665
18658
18683
18670
18653
18667
18669
18688
18669
18676
18655
18677
18666
18654
18642
18629
18612
18615
18607
18647
18643
18647
18639
18632
18654
18655
18657
18659
18629
18614
18585
18574
18559
18548
18534
18530
18518
18498
18509
18525
18539
18530
18543
18545
18559
18552
18539
18558
18551
18554
18552
18542
18540
18541
18525
18541
18536
18517
18517
18524
18532
18538
18526
18526
18531
18532
18536
18528
18520
18511
18454
18375
18381
18323
18377
18382
18361
18394
18413
18399
18422
18412
18371
18385
18388
18385
18392
18405
18398
18399
18393
18384
18404
18411
18430
18455
18450
18451
18449
18453
18458
18478
18489
18504
18487
18485
18457
18474
18477
18454
18460
18460
18455
18449
18450
18433
18432
18443
18424
18431
18434
18445
18451
18458
18469
18459
18453
18473
18475
18472
18472
18475
18460
18439
18438
18439
18460
18476
18484
18485
18491
18490
18505
18491
18476
18473
18467
18472
18483
18496
18495
18490
18981
18500
18511
18519
18503
18499
18517
18508
18500
18509
18503
18512
18458
18457
18445
18476
18432
18425
18383
18361
18361
18341
18337
18378
18326
18235
18268
18293
18316
18323
18279
18274
18279
18339
18308
18343
18295
18298
18297
18314
18292
18248
18244
18226
18215
18263
18253
18243
18266
18308
18273
18255
18279
18268
18243
18250
18273
18256
18278
18332
18370
18362
18383
18368
18377
18368
18362
18344
18362
18352
18330
18349
18354
18400
18360
18302
18317
18328
18359
18342
18310
18307
18302
18311
18310
18310
18304
18273
18263
18252
18253
18229
18256
18226
18261
18254
18324
18316
18312
18331
18311
18334
18311
18339
18329
18356
18403
18435
18424
18399
18439
18422
18370
18392
18340
18408
18433
18397
18395
18392
18397
18422
18427
18452
18469
18462
18476
18479
18499
18494
18459
18464
18450
18465
18479
18469
18474
18489
18493
18489
18498
18490
18489
18511
18526
18540
18589
18646
18640
18628
18634
18660
18664
18682
18725
18694
18689
18758
18749
18754
18789
18769
18757
18764
18780
18786
18778
18764
18781
18789
18793
18809
18822
18795
18784
18789
18774
18768
18768
18778
18765
18749
18773
18759
18734
18736
18748
18744
18737
18736
18721
18728
18711
18711
18696
18704
18708
18692
18696
18696
18685
18665
18679
18677
19670
19654
18696
18714
18706
18713
18710
18710
18734
18734
18731
18723
18725
18749
18757
18750
18758
18774
18777
18761
18767
18756
18767
18764
18778
19768
18750
18737
18734
18724
18727
18725
18717
18717
18713
18715
18716
18731
18746
18758
18766
18765
18783
18784
18751
18751
18756
18747
18748
18755
18751
18756
18761
18772
18776
18775
18772
18809
18844
18833
18845
18848
18857
18853
18838
18830
18837
18822
18843
18856
18875
18859
18854
18843
18825
18819
18833
18839
18840
18882
18879
18872
18869
18869
18852
18839
18855
18777
18754
18740
18744
18744
18696
18701
18679
18699
18695
18697
18723
18695
18689
18699
18723
18709
18684
18662
18709
18673
18708
18733
18625
18595
18613
18617
18613
18642
18630
18642
18657
18622
18613
18596
18581
18578
18579
18548
18536
18529
18568
18567
18568
18554
16561
16555
16566
16541
16504
16480
16508
16501
16510
16473
16485
16480
16498
16510
16531
16508
16525
16515
16528
16543
16562
16561
16547
16559
16548
16555
16537
16538
16542
16517
16522
16533
16541
16521
16538
16537
16533
16532
16507
16471
16451
16436
16463
16408
16409
16419
16391
16366
16427
16437
16435
16399
16446
16421
16445
16413
16450
16309
16360
16378
16310
16324
16365
16341
16374
16385
16437
16407
16406
16436
16585
16539
16539
16593
16680
16636
16634
16609
16595
16601
16570
16591
16596
16533
16545
16577
16507
16415
16491
16513
16539
16486
16490
16496
16480
16501
16480
16501
16493
16484
16474
16441
16430
16411
16445
16519
16587
16636
16684
16725
16503
16810
16823
16801
16839
16919
16851
16878
16838
16882
17001
16934
16930
16938
16901
16937
16927
16822
16820
16848
16825
16836
16851
16845
16876
16915
16888
16809
16843
16798
16800
16839
16804
16838
16792
16745
16834
16871
16886
16840
16859
16809
16878
16853
16853
16852
16860
16891
16964
16941
16916
16900
16955
16947
16930
16973
16928
16975
17009
16955
16917
16941
16917
16918
16931
16908
16917
16972
16958
16949
16984
16996
16997
16987
16965
16975
16968
16957
16969
17023
17050
17045
17026
17029
17046
17077
17082
17122
17090
17040
17043
17069
17086
17069
17084
17086
17097
17120
17057
17039
17063
17044
16995
17001
17010
17014
17022
17039
17036
17043
17039
17044
17024
17011
17044
17027
17032
17043
17033
17045
17043
17018
17012
17001
17009
17020
17011
17047
17036
17029
17018
17014
17021
17034
17059
17046
17032
17027
17023
17031
17031
17038
17014
17044
17037
17016
17021
17025
17021
17016
17011
17034
16999
17019
17033
17026
17040
17066
17057
17094
17084
17040
17043
17047
17035
17079
17100
17061
17062
17039
17082
17080
17107
17076
17061
17078
17096
17107
17102
17157
17158
17168
17172
17176
17160
17167
17168
17178
17172
17175
17167
17146
17147
17163
17146
17137
17152
17132
17097
17128
17115
17138
17140
17133
17143
17144
17153
17143
17148
17146
17146
17126
17145
17163
17154
17148
17151
17148
17174
17176
17167
17133
17101
17104
17065
17045
17059
17040
16955
16998
17023
16992
16946
16927
16933
16945
16982
16962
16983
16987
16984
16947
16955
16937
16957
16898
16860
16799
16776
16825
16792
16748
16754
16737
16729
16750
16758
16762
16743
16732
16668
16654
16672
16657
16645
16523
16542
16606
16569
16593
16682
16615
16605
16575
16624
16671
16663
16637
16678
16678
16695
16674
16700
16693
16666
16660
16706
16748
16738
16777
16749
16748
16690
16666
16741
16706
16700
16724
16733
16773
16774
16815
16803
16769
16726
16708
16711
16738
16663
16652
16711
16688
16680
16726
16657
16608
16636
16650
16648
16656
16687
16566
16532
16553
16531
16585
16531
16565
16613
16676
16660
16710
16727
16691
16678
16725
16697
16700
16655
16754
16727
16708
16755
16737
16724
16654
16679
16665
16674
16672
16640
16609
16589
16598
16578
16583
16580
16538
16419
16396
16430
16449
16448
16486
16428
16434
16419
16435
16436
16443
16485
16487
16472
16455
16448
16460
16457
16468
16509
16523
16535
16494
16494
16470
16457
16425
16399
16402
16589
16366
16441
16440
16429
16451
16472
16486
16501
16509
16486
16477
16473
16466
16481
16464
16474
16479
16476
16465
16472
16475
16476
16478
16481
16477
16469
16494
16481
16476
16504
16499
16477
16486
16506
16505
16496
16485
16500
16496
16514
16521
16517
16517
16516
16516
16511
16507
16505
16501
16496
16466
16471
16486
16491
16499
16500
16502
16502
16501
16527
16529
16545
16535
16547
16558
16562
16582
16597
16555
16512
16517
16543
16516
16525
16510
16523
16553
16561
16567
16568
16542
16554
16548
16542
16538
16531
16516
16635
16601
16585
16576
16595
16596
16605
16595
16570
16592
16597
16591
16595
16586
16575
16562
16551
16548
16552
16537
16535
16528
16545
16568
16551
16406
16445
16460
16479
16426
16460
16487
16488
16527
16529
16562
16581
16630
16602
16604
16591
16540
16567
16566
16589
16619
16663
16605
16595
16647
16646
16701
16678
16642
16616
16545
16574
16557
15481
16562
16445
16468
16477
16486
16409
16314
16320
16345
16316
16263
16276
16260
16295
16319
16348
16328
16382
16383
16375
16353
16347
16389
16404
16410
16393
16394
16405
16414
16428
16401
16363
16383
16377
16406
16341
16381
16289
16240
16170
16191
16188
16136
16111
16148
16302
16317
16315
16271
16235
16154
16139
16180
16175
16086
16098
16161
16057
16018
15969
16032
16037
16006
16013
16076
16091
16021
16086
16050
16091
16122
16080
16092
16081
16092
16090
16058
16021
16015
16046
16051
16080
16063
15940
15935
15912
15922
15931
15876
15929
15890
15881
15845
15834
15868
15876
15882
15903
15932
15811
15836
15837
15853
15793
15779
15767
15818
15828
15822
15830
15866
15866
15862
15861
15820
15803
15783
15764
15735
15673
15663
15651
15682
15625
15662
15630
15599
15572
15557
15556
15536
15572
15541
15532
15499
15428
15494
16491
15488
15459
15494
15443
15533
15533
15547
15545
15568
15584
15588
15594
15598
15567
15571
15593
15558
15533
15577
15569
15607
15602
15588
15598
15586
15613
15597
15584
15602
15589
15596
15608
15606
15584
15585
15597
15605
15611
15616
15607
15596
15597
15599
15594
15580
15579
15579
15576
15612
15620
15614
15591
15621
15630
15599
15584
15547
15580
15601
15611
15635
15616
15626
15636
15631
15652
15647
15639
15642
15647
15623
15658
15646
15628
15624
15656
15638
15637
15658
15674
15679
15692
15662
15668
15690
15672
15671
15677
15690
15708
15722
15703
15697
15703
15700
15694
15674
15680
15664
15658
15658
15680
15670
15674
15678
15660
15665
15653
15659
15653
15640
15649
15644
15624
15604
15614
15612
15591
15595
15571
15525
15531
15496
15538
15547
15560
15568
15575
15582
15522
15468
15481
15369
15292
15365
15371
15393
15407
15333
15352
15357
15425
15447
15553
15513
15685
15622
15567
15646
15601
15561
15552
15547
15516
15464
15436
15391
15378
15473
15572
15552
15553
15599
15583
15585
15626
15618
15622
15599
15533
15576
15642
15715
15762
15691
15680
15714
15717
15690
15782
15857
15891
15909
15882
15922
15924
15891
15859
15871
15840
15868
15839
15874
15842
15773
15799
15843
15858
15842
15860
15827
15775
15814
15828
15886
15855
15974
15880
15859
15647
15549
15609
15664
15674
15683
15645
18560
18545
18546
18577
18580
18571
18582
18587
18622
18654
18650
18690
18738
18740
18721
18682
18704
18697
18708
18700
18692
18723
18719
18706
18728
18718
18703
18675
18631
18635
18633
18578
18626
18636
18649
18667
18667
18680
18699
18710
18711
18716
18718
18699
18696
18713
18743
18709
18690
18694
18698
18714
18693
18677
18713
18706
18696
18643
18626
18574
18554
18561
18587
18602
18608
18595
18606
18599
18591
18589
18539
18561
18566
18565
18557
18546
18545
18554
18519
18517
18547
18550
18563
18560
18543
18530
18521
18517
18522
18530
18555
18567
18578
18568
18577
18591
18578
18567
18579
18566
18577
18561
18561
18584
18561
18571
18578
18578
18582
18594
18590
18587
18592
18602
18604
18586
18588
18592
18612
18592
18584
18584
18581
18554
18560
18560
18577
18581
18565
18578
18577
18579
18589
18590
18596
18597
18590
18589
18602
18595
18602
18612
18626
18635
18656
18650
18652
18658
18663
18694
18711
18708
18700
18721
18723
18736
18721
18726
18730
18763
18771
18765
18762
18735
18755
18759
18736
18748
18768
18754
18760
18750
18748
18750
18744
18731
18730
18723
18728
18751
18745
18740
18744
18756
18743
18742
18735
18740
18732
18736
18735
18729
18725
18719
18725
18727
18725
18724
18723
18724
18723
18725
18727
18725
18732
18730
18726
18736
18741
18741
18736
18731
18732
18731
18743
18750
18769
18774
18769
18752
18771
18764
18751
18754
18751
18747
18740
18731
18751
18748
18776
18737
18768
18744
18765
18706
18696
18695
18692
18721
18681
18677
18703
18689
18671
18689
18659
18730
18648
18692
18708
18724
18726
18736
18731
18742
18749
18823
18797
18762
18761
18782
18801
18796
18778
18779
18789
18791
18808
18812
18813
18775
18789
18769
18821
18854
18954
18941
18964
19033
19028
19002
18995
19001
19025
19002
19000
19004
19042
19034
18991
18995
19001
19033
19047
19045
19028
19030
19018
19002
19026
19009
19035
19013
19009
19007
18986
18963
18961
18944
18980
18975
18999
19002
18960
18971
18983
18963
18938
18947
18960
18952
18743
18671
18665
18505
18459
18367
18319
18265
18213
18272
18323
18283
18256
18263
18170
18169
18078
18119
18153
18132
18216
18207
18227
18235
18266
18234
18259
18276
18314
18297
18286
18332
18310
18347
18390
18373
18404
18426
18411
18441
18439
18429
18408
18412
18430
18430
18441
18435
18443
18423
18424
18451
18409
18409
18376
18355
18385
18405
18384
18366
18370
18410
18422
18472
18458
18651
18457
18442
18432
18406
18391
18389
18401
18392
18383
18390
18396
18399
18398
18395
18404
18399
18411
18412
18409
18411
18406
18405
18409
18399
18409
18402
18396
18396
18386
18386
18392
18399
18395
18414
18404
18408
18434
18442
18459
18455
18470
18472
18446
18420
18424
18398
18400
18395
18403
18395
18410
18427
18411
18417
18402
18398
18389
18463
18461
18446
18430
18425
18425
18435
18422
18426
18413
18429
18421
18431
18424
18436
18435
18428
18425
18445
18444
18458
18479
18477
18464
18456
18452
18456
18465
18453
18457
18459
18470
18446
18445
18452
18449
18451
18448
18453
18448
18444
18445
18455
18458
18487
18499
18506
18541
18509
18503
18497
18504
18527
18531
18494
18509
18508
18514
18518
18521
18518
18516
18533
18540
18565
18562
18563
18565
18554
18530
18527
18520
18532
18511
18514
18517
18506
18544
18513
18477
18521
18510
18497
18482
18640
18652
18708
18750
18744
18766
18728
18761
18783
18754
18730
18741
18752
18751
18748
18777
18778
18772
18838
18838
18866
18859
18825
18837
18798
18826
18854
18892
18939
18897
18882
18814
18849
18843
18819
18805
18815
18829
18797
18802
18779
18763
18731
18777
18811
18799
18710
18676
18693
18717
18706
18758
18743
18644
18681
18663
18663
18643
18622
18682
18662
18662
18647
18677
18697
18698
18701
18724
18692
18683
18693
18547
18565
18438
18528
18555
18519
18520
18458
18491
18435
18525
18517
18646
18641
18647
18573
18608
18635
18633
18631
18695
18736
18719
18756
18739
18754
18760
18784
18782
18829
18823
18824
18815
18801
18785
18777
18740
18716
18666
18678
18717
18721
18708
18706
18678
18666
18704
18716
18728
18700
18693
18704
18745
18733
18738
18780
18763
18801
18806
18799
18815
18787
18785
18785
18784
18794
18770
18776
18794
18794
18788
18799
18831
18839
18840
18839
18834
18851
18839
18848
18856
18854
18879
18905
18929
18894
18907
18899
18894
19895
18914
18909
18915
18907
18941
18907
18928
18934
18948
18945
18930
18931
18931
18932
18931
18928
18930
18925
18920
18919
18921
18909
18907
18925
18940
18956
18959
18953
18965
18974
18975
18976
19007
18988
19008
19006
18980
18985
18985
18978
18969
18967
18970
18975
19027
19025
19014
19009
19011
19004
19018
19015
19020
19006
18981
18985
18993
19014
19025
19016
19007
19019
19031
19023
19013
19032
19047
19041
19047
19053
19043
19040
19040
19077
19089
19072
19075
19081
19067
19070
19055
19062
19057
19067
19100
19062
19061
19071
19070
19065
19044
19077
19063
19049
19045
19045
19044
19036
19047
19033
19016
18996
18981
19005
19006
18994
18964
18934
18925
18928
18924
18941
18947
18959
18979
18952
19007
19037
19020
18999
19024
19028
19135
19096
19071
19082
19069
19110
19149
19278
19223
19238
19177
19497
19160
19083
19039
19068
19101
19059
19095
19073
19015
18995
18980
18961
18950
18974
19001
19023
19048
18991
19011
19000
18957
18967
18964
18998
19006
18941
18971
18979
18942
18950
18875
18882
18881
18846
18846
18856
18873
18866
18860
18856
18825
18841
18826
18826
18858
18853
18879
18853
18880
18902
18933
18912
18957
18936
18924
18897
18934
18042
19060
19102
19089
19044
18997
18994
19042
19076
19105
19087
19035
18994
18978
18943
18987
19064
19102
19061
19077
19018
18978
18990
19032
19014
19048
19070
19189
19251
19143
19127
19020
19042
19046
19087
19087
19096
19104
19026
19104
19062
19083
19091
19076
19084
19082
19075
19097
19115
19138
19149
19184
19162
19183
19210
19157
19165
19199
19184
19176
19160
19157
19184
19170
19169
19179
19174
19159
19188
19147
19092
19123
19136
19113
19140
19155
19150
19176
19190
19155
19160
19147
19201
19209
19225
19241
19203
19190
19198
19204
19214
19237
19220
19209
19183
19178
19164
19168
19171
19142
19124
19128
19128
19143
19161
19148
19154
19169
19151
19148
19162
19164
19155
19161
19153
19153
19169
19162
19165
19160
19165
19162
19151
19165
19181
19165
19165
19164
19186
19195
19231
19257
19230
19236
19250
19240
19249
19243
19225
19224
19251
19237
19240
19237
19239
19250
19245
19291
19285
19287
19282
19267
19245
19244
19231
19233
19231
19225
19225
19235
19246
19255
19258
19273
19259
19275
19242
19261
19257
19253
19256
19254
19261
19241
19239
19235
19260
19245
19240
19227
19228
19247
19248
19244
19257
19246
19245
19243
19253
19237
19238
19246
19250
19265
19263
19275
19264
19264
19252
19262
19292
19293
19321
19351
19367
19378
19372
19352
19355
19361
19356
19350
19335
19332
19314
19330
19321
19341
19347
19366
19368
19408
19318
19264
19295
19323
19339
19334
19316
19273
19224
19224
19231
19202
19248
19156
19187
19228
19227
19223
19223
19218
19203
19167
19127
19090
19085
19035
19062
19117
19122
19081
19068
19050
19084
19111
19092
19122
19061
19078
19097
19081
19073
19092
19082
19070
19046
19047
19041
19040
19066
19031
19015
19020
18950
18936
18938
18892
18872
18936
18968
18963
18985
18960
18970
18968
19015
18980
18978
18995
19004
19020
19003
19012
18998
18981
18970
18992
18983
18978
18939
18952
18951
18973
18988
18981
19003
19009
19043
19034
19036
19980
18992
18972
18993
19038
19016
19049
19042
19009
19045
19073
19081
19076
19068
19069
19070
19056
19054
19078
19090
19093
19066
19072
19104
19108
19109
19144
19102
19082
19085
19093
19126
19132
19123
19114
19109
19107
19115
19132
19134
19131
19135
19141
19144
19139
19141
19144
19145
19147
19144
19147
19147
19172
19164
19165
19164
19151
19144
19142
19137
19138
19137
19138
19138
19139
19136
19137
19138
19127
19122
19124
